InvoiceID,InvoiceTypeCode,InvoiceIssueDateTime,InvoicePaymentDueDate,InvoiceLineSpec (Y/N),InvoiceSellerAssignedID,InvoiceBuyerPO,SellerSelect,SellerCompanyID,SellerCompanyName,SellerSector,SellerCountry,SellerIBANID,SellerPaymentRef,SellerDeliveryInfo,SellerNotes,BuyerSelect,BuyerCompanyID,BuyerCompanyName,BuyerSector,BuyerCountry,AmountTotal,AmountCurrency,AmountVAT,ConfirmedByBuyer,ConfirmedByBank,ConfirmedPaymentDate,CalcVATPeriod,CalcProductionInput,Good,IsManipulated
INV002394,380,2021-07-08 07:35:49,2021-08-07 07:35:49,N,Farm2Can Ltd.,PO-FreshLink Logistics-02394,Y,4,Farm2Can Ltd.,Food Producers,Luxembourg,DE512072724,REF-02394,Main warehouse,,Y,5,FreshLink Logistics,Distributors,Luxembourg,47.24,EUR,7.87,N,N,2021-08-02 07:35:49,2021-Q3,2,Canned Tomatoes,N
INV002395,380,2022-06-10 13:50:07,2022-07-10 13:50:07,N,Farm2Can Ltd.,PO-FreshLink Logistics-02395,Y,4,Farm2Can Ltd.,Food Producers,Luxembourg,DE670077454,REF-02395,Main warehouse,,Y,5,FreshLink Logistics,Distributors,Luxembourg,60.2,EUR,10.03,Y,Y,2022-07-06 13:50:07,2022-Q2,2,Canned Tomatoes,N
INV002396,380,2022-11-26 15:00:52,2022-12-26 15:00:52,N,Luigi's Pizzeria,PO-Anna Müller-02396,Y,7,Luigi's Pizzeria,Pizzarias (B2C),Luxembourg,DE534533597,REF-02396,Main warehouse,,Y,9,Anna Müller,Customers,France,28.32,EUR,4.72,Y,N,2022-12-24 15:00:52,2022-Q4,5,Pizza,N
INV002397,380,2020-05-15 03:17:50,2020-06-14 03:17:50,N,Luigi's Pizzeria,PO-Jean Dupont-02397,Y,7,Luigi's Pizzeria,Pizzarias (B2C),Luxembourg,DE127856967,REF-02397,Main warehouse,,Y,10,Jean Dupont,Customers,Luxembourg,93.44,EUR,15.57,Y,Y,2020-06-11 03:17:50,2020-Q2,5,Pizza,N
INV002398,380,2023-08-22 16:55:07,2023-09-21 16:55:07,N,TomatoMagic Co.,PO-CUST-02398,Y,3,TomatoMagic Co.,Food Producers,Luxembourg,DE417456733,REF-02398,Main warehouse,,Y,,,,,67.7,EUR,11.28,N,N,2023-09-17 16:55:07,2023-Q3,3,Canned Tomatoes,N
INV002399,380,2024-02-14 15:01:31,2024-03-15 15:01:31,N,Napoli Express,PO-Jean Dupont-02399,Y,8,Napoli Express,Pizzarias (B2C),Luxembourg,DE792971078,REF-02399,Main warehouse,,Y,10,Jean Dupont,Customers,France,153.3,EUR,25.55,N,N,2024-03-14 15:01:31,2024-Q1,4,Pizza,Y
INV002400,380,2023-08-25 19:25:56,2023-09-24 19:25:56,N,Jean Dupont,PO-CUST-02400,Y,10,Jean Dupont,Customers,France,DE5304419010,REF-02400,Main warehouse,,Y,,,,,73.43,EUR,12.24,Y,Y,2023-09-24 19:25:56,2023-Q3,2,,N
INV002401,380,2024-07-19 18:51:53,2024-08-18 18:51:53,N,Jean Dupont,PO-CUST-02401,Y,10,Jean Dupont,Customers,Luxembourg,DE6704073010,REF-02401,Main warehouse,,Y,,,,,12.1,EUR,2.02,N,Y,2024-08-16 18:51:53,2024-Q3,2,,N
INV002402,380,2021-10-12 09:07:19,2021-11-11 09:07:19,N,Napoli Express,PO-Anna Müller-02402,Y,8,Napoli Express,Pizzarias (B2C),Luxembourg,DE765294998,REF-02402,Main warehouse,,Y,9,Anna Müller,Customers,Luxembourg,136.44,EUR,22.74,N,Y,2021-11-06 09:07:19,2021-Q4,4,Pizza,N
INV002403,380,2023-01-03 20:15:50,2023-02-02 20:15:50,N,Napoli Express,PO-Anna Müller-02403,Y,8,Napoli Express,Pizzarias (B2C),Luxembourg,DE962489668,REF-02403,Main warehouse,,Y,9,Anna Müller,Customers,France,6.26,EUR,1.04,Y,Y,2023-01-29 20:15:50,2023-Q1,4,Pizza,Y
INV002404,380,2024-12-13 00:18:30,2025-01-12 00:18:30,N,Farm2Can Ltd.,PO-Napoli Express-02404,Y,4,Farm2Can Ltd.,Food Producers,France,DE601108704,REF-02404,Main warehouse,,Y,8,Napoli Express,Pizzarias (B2C),France,154.43,EUR,25.74,Y,N,2025-01-08 00:18:30,2024-Q4,2,Canned Tomatoes,N
INV002405,380,2021-06-03 06:30:26,2021-07-03 06:30:26,N,TomatoMagic Co.,PO-Luigi's Pizzeria-02405,Y,3,TomatoMagic Co.,Food Producers,France,DE175339003,REF-02405,Main warehouse,,Y,7,Luigi's Pizzeria,Pizzarias (B2C),France,79.45,EUR,13.24,Y,Y,2021-06-29 06:30:26,2021-Q2,3,Canned Tomatoes,N
INV002406,380,2022-10-13 00:18:03,2022-11-12 00:18:03,N,Luigi's Pizzeria,PO-Anna Müller-02406,Y,7,Luigi's Pizzeria,Pizzarias (B2C),France,DE731138937,REF-02406,Main warehouse,,Y,9,Anna Müller,Customers,Luxembourg,78.91,EUR,13.15,Y,Y,2022-11-11 00:18:03,2022-Q4,5,Pizza,N
INV002407,380,2020-07-02 01:23:04,2020-08-01 01:23:04,N,TomatoMagic Co.,PO-Luigi's Pizzeria-02407,Y,3,TomatoMagic Co.,Food Producers,Luxembourg,DE460537553,REF-02407,Main warehouse,,Y,7,Luigi's Pizzeria,Pizzarias (B2C),France,71.75,EUR,11.96,Y,N,2020-08-01 01:23:04,2020-Q3,3,Canned Tomatoes,N
INV002408,380,2024-11-15 10:45:51,2024-12-15 10:45:51,N,Farm2Can Ltd.,PO-FreshLink Logistics-02408,Y,4,Farm2Can Ltd.,Food Producers,Luxembourg,DE482882304,REF-02408,Main warehouse,,Y,5,FreshLink Logistics,Distributors,Luxembourg,109.7,EUR,18.28,Y,N,2024-12-12 10:45:51,2024-Q4,2,Canned Tomatoes,N
INV002409,380,2020-03-10 01:47:35,2020-04-09 01:47:35,N,Luigi's Pizzeria,PO-CUST-02409,Y,7,Luigi's Pizzeria,Pizzarias (B2C),Luxembourg,DE108616527,REF-02409,Main warehouse,,Y,,,,,105.44,EUR,17.57,Y,Y,2020-04-06 01:47:35,2020-Q1,5,Pizza,N
INV002410,380,2024-12-07 11:53:41,2025-01-06 11:53:41,N,Anna Müller,PO-CUST-02410,Y,9,Anna Müller,Customers,France,DE752975119,REF-02410,Main warehouse,,Y,,,,,46.06,EUR,7.68,N,Y,2025-01-05 11:53:41,2024-Q4,2,,N
INV002411,380,2020-01-19 07:31:37,2020-02-18 07:31:37,N,TomatoMagic Co.,PO-FreshLink Logistics-02411,Y,3,TomatoMagic Co.,Food Producers,Luxembourg,DE739255793,REF-02411,Main warehouse,,Y,5,FreshLink Logistics,Distributors,Luxembourg,41.64,EUR,6.94,N,Y,2020-02-15 07:31:37,2020-Q1,3,Canned Tomatoes,N
INV002412,380,2022-12-24 19:24:36,2023-01-23 19:24:36,N,AgroDistrib Europe,PO-CUST-02412,Y,6,AgroDistrib Europe,Distributors,France,DE136399236,REF-02412,Main warehouse,,Y,,,,,132.17,EUR,22.03,Y,N,2023-01-20 19:24:36,2022-Q4,2,Cheese,N
INV002413,380,2020-08-26 08:33:36,2020-09-25 08:33:36,N,GreenFields Farm,PO-CUST-02413,Y,1,GreenFields Farm,Farmers,France,DE265529721,REF-02413,Main warehouse,,Y,,,,,96.84,EUR,16.14,Y,Y,2020-09-23 08:33:36,2020-Q3,2,Tomatoes,N
INV002414,380,2022-09-28 11:20:55,2022-10-28 11:20:55,N,Sunshine Growers,PO-TomatoMagic Co.-02414,Y,2,Sunshine Growers,Farmers,Luxembourg,DE932127382,REF-02414,Main warehouse,,Y,3,TomatoMagic Co.,Food Producers,Luxembourg,68.68,EUR,11.45,N,N,2022-10-23 11:20:55,2022-Q3,1,Tomatoes,N
INV002415,380,2022-10-25 19:30:42,2022-11-24 19:30:42,N,FreshLink Logistics,PO-Luigi's Pizzeria-02415,Y,5,FreshLink Logistics,Distributors,Luxembourg,DE514970165,REF-02415,Main warehouse,,Y,7,Luigi's Pizzeria,Pizzarias (B2C),France,41.7,EUR,6.95,Y,Y,2022-11-24 19:30:42,2022-Q4,2,Canned Tomatoes,N
INV002416,380,2022-07-13 10:23:30,2022-08-12 10:23:30,N,TomatoMagic Co.,PO-Napoli Express-02416,Y,3,TomatoMagic Co.,Food Producers,Luxembourg,DE151472463,REF-02416,Main warehouse,,Y,8,Napoli Express,Pizzarias (B2C),Luxembourg,31.45,EUR,5.24,N,Y,2022-08-08 10:23:30,2022-Q3,3,Canned Tomatoes,N
INV002417,380,2025-01-18 03:30:18,2025-02-17 03:30:18,N,Farm2Can Ltd.,PO-FreshLink Logistics-02417,Y,4,Farm2Can Ltd.,Food Producers,Luxembourg,DE917074364,REF-02417,Main warehouse,,Y,5,FreshLink Logistics,Distributors,France,170.11,EUR,28.35,Y,N,2025-02-12 03:30:18,2025-Q1,2,Canned Tomatoes,N
INV002418,380,2020-05-11 05:34:55,2020-06-10 05:34:55,N,TomatoMagic Co.,PO-Napoli Express-02418,Y,3,TomatoMagic Co.,Food Producers,France,DE568049413,REF-02418,Main warehouse,,Y,8,Napoli Express,Pizzarias (B2C),Luxembourg,22.75,EUR,3.79,N,Y,2020-06-09 05:34:55,2020-Q2,3,Canned Tomatoes,N
INV002419,380,2020-08-18 11:07:33,2020-09-17 11:07:33,N,Farm2Can Ltd.,PO-CUST-02419,Y,4,Farm2Can Ltd.,Food Producers,Luxembourg,DE947421304,REF-02419,Main warehouse,,Y,,,,,130.92,EUR,21.82,N,Y,2020-09-17 11:07:33,2020-Q3,2,Canned Tomatoes,N
INV002420,380,2020-10-23 21:53:06,2020-11-22 21:53:06,N,Sunshine Growers,PO-Farm2Can Ltd.-02420,Y,2,Sunshine Growers,Farmers,France,DE123513052,REF-02420,Main warehouse,,Y,4,Farm2Can Ltd.,Food Producers,France,142.06,EUR,23.68,N,Y,2020-11-21 21:53:06,2020-Q4,1,Tomatoes,N
INV002421,380,2020-03-25 08:18:25,2020-04-24 08:18:25,N,Sunshine Growers,PO-Farm2Can Ltd.-02421,Y,2,Sunshine Growers,Farmers,France,DE681636992,REF-02421,Main warehouse,,Y,4,Farm2Can Ltd.,Food Producers,Luxembourg,27.82,EUR,4.64,N,N,2020-04-24 08:18:25,2020-Q1,1,Tomatoes,N
INV002422,380,2023-05-31 04:10:40,2023-06-30 04:10:40,N,Sunshine Growers,PO-TomatoMagic Co.-02422,Y,2,Sunshine Growers,Farmers,Luxembourg,DE160246752,REF-02422,Main warehouse,,Y,3,TomatoMagic Co.,Food Producers,France,55.51,EUR,9.25,N,N,2023-06-27 04:10:40,2023-Q2,1,Tomatoes,N
INV002423,380,2022-01-14 13:03:05,2022-02-13 13:03:05,N,GreenFields Farm,PO-CUST-02423,Y,1,GreenFields Farm,Farmers,Luxembourg,DE230957111,REF-02423,Main warehouse,,Y,,,,,133.67,EUR,22.28,N,Y,2022-02-08 13:03:05,2022-Q1,2,Tomatoes,N
INV002424,380,2022-06-24 22:44:16,2022-07-24 22:44:16,N,Sunshine Growers,PO-TomatoMagic Co.-02424,Y,2,Sunshine Growers,Farmers,Luxembourg,DE411029442,REF-02424,Main warehouse,,Y,3,TomatoMagic Co.,Food Producers,France,151.38,EUR,25.23,Y,Y,2022-07-23 22:44:16,2022-Q2,1,Tomatoes,N
INV002425,380,2025-02-08 02:38:20,2025-03-10 02:38:20,N,Luigi's Pizzeria,PO-CUST-02425,Y,7,Luigi's Pizzeria,Pizzarias (B2C),Luxembourg,DE340095317,REF-02425,Main warehouse,,Y,,,,,62.03,EUR,10.34,Y,Y,2025-03-09 02:38:20,2025-Q1,5,Pizza,Y
INV002426,380,2021-06-15 07:13:34,2021-07-15 07:13:34,N,Jean Dupont,PO-CUST-02426,Y,10,Jean Dupont,Customers,Luxembourg,DE6820051210,REF-02426,Main warehouse,,Y,,,,,151.6,EUR,25.27,N,N,2021-07-12 07:13:34,2021-Q2,2,,N
INV002427,380,2021-12-30 03:27:35,2022-01-29 03:27:35,N,AgroDistrib Europe,PO-CUST-02427,Y,6,AgroDistrib Europe,Distributors,Luxembourg,DE336646106,REF-02427,Main warehouse,,Y,,,,,162.31,EUR,27.05,Y,Y,2022-01-28 03:27:35,2021-Q4,2,Cheese,N
INV002428,380,2024-04-04 12:33:22,2024-05-04 12:33:22,N,Napoli Express,PO-Jean Dupont-02428,Y,8,Napoli Express,Pizzarias (B2C),France,DE387268278,REF-02428,Main warehouse,,Y,10,Jean Dupont,Customers,Luxembourg,82.81,EUR,13.8,Y,Y,2024-05-02 12:33:22,2024-Q2,4,Pizza,Y
INV002429,380,2025-04-18 16:45:25,2025-05-18 16:45:25,N,FreshLink Logistics,PO-Napoli Express-02429,Y,5,FreshLink Logistics,Distributors,Luxembourg,DE235998215,REF-02429,Main warehouse,,Y,8,Napoli Express,Pizzarias (B2C),France,20.64,EUR,3.44,N,Y,2025-05-13 16:45:25,2025-Q2,2,Canned Tomatoes,N
INV002430,380,2021-07-01 18:15:31,2021-07-31 18:15:31,N,Farm2Can Ltd.,PO-FreshLink Logistics-02430,Y,4,Farm2Can Ltd.,Food Producers,France,DE828575664,REF-02430,Main warehouse,,Y,5,FreshLink Logistics,Distributors,Luxembourg,36.22,EUR,6.04,N,Y,2021-07-28 18:15:31,2021-Q3,2,Canned Tomatoes,N
INV002431,380,2021-07-20 05:18:13,2021-08-19 05:18:13,N,AgroDistrib Europe,PO-Napoli Express-02431,Y,6,AgroDistrib Europe,Distributors,Luxembourg,DE546437306,REF-02431,Main warehouse,,Y,8,Napoli Express,Pizzarias (B2C),Luxembourg,215.71,EUR,35.95,Y,Y,2021-08-17 05:18:13,2021-Q3,2,Cheese,N
INV002432,380,2024-02-06 12:44:16,2024-03-07 12:44:16,N,Anna Müller,PO-CUST-02432,Y,9,Anna Müller,Customers,France,DE530080599,REF-02432,Main warehouse,,Y,,,,,108.38,EUR,18.06,Y,Y,2024-03-05 12:44:16,2024-Q1,2,,N
INV002433,380,2021-12-24 00:18:44,2022-01-23 00:18:44,N,Farm2Can Ltd.,PO-CUST-02433,Y,4,Farm2Can Ltd.,Food Producers,Luxembourg,DE423530304,REF-02433,Main warehouse,,Y,,,,,10.58,EUR,1.76,N,Y,2022-01-23 00:18:44,2021-Q4,2,Canned Tomatoes,N
INV002434,380,2022-07-08 00:16:48,2022-08-07 00:16:48,N,Jean Dupont,PO-CUST-02434,Y,10,Jean Dupont,Customers,Luxembourg,DE6675485610,REF-02434,Main warehouse,,Y,,,,,40.06,EUR,6.68,N,N,2022-08-06 00:16:48,2022-Q3,2,,N
INV002435,380,2021-12-29 06:13:59,2022-01-28 06:13:59,N,Farm2Can Ltd.,PO-Luigi's Pizzeria-02435,Y,4,Farm2Can Ltd.,Food Producers,Luxembourg,DE783010564,REF-02435,Main warehouse,,Y,7,Luigi's Pizzeria,Pizzarias (B2C),Luxembourg,100.72,EUR,16.79,N,Y,2022-01-23 06:13:59,2021-Q4,2,Canned Tomatoes,N
INV002436,380,2021-11-08 04:07:01,2021-12-08 04:07:01,N,Napoli Express,PO-Anna Müller-02436,Y,8,Napoli Express,Pizzarias (B2C),France,DE110313078,REF-02436,Main warehouse,,Y,9,Anna Müller,Customers,France,59.63,EUR,9.94,Y,N,2021-12-06 04:07:01,2021-Q4,4,Pizza,N
INV002437,380,2023-11-03 10:33:32,2023-12-03 10:33:32,N,FreshLink Logistics,PO-Napoli Express-02437,Y,5,FreshLink Logistics,Distributors,Luxembourg,DE256001635,REF-02437,Main warehouse,,Y,8,Napoli Express,Pizzarias (B2C),France,20.53,EUR,3.42,Y,N,2023-12-01 10:33:32,2023-Q4,2,Canned Tomatoes,N
INV002438,380,2023-11-18 18:32:03,2023-12-18 18:32:03,N,FreshLink Logistics,PO-Luigi's Pizzeria-02438,Y,5,FreshLink Logistics,Distributors,Luxembourg,DE693979345,REF-02438,Main warehouse,,Y,7,Luigi's Pizzeria,Pizzarias (B2C),Luxembourg,163.49,EUR,27.25,Y,Y,2023-12-17 18:32:03,2023-Q4,2,Canned Tomatoes,N
INV002439,380,2020-07-17 05:41:10,2020-08-16 05:41:10,N,GreenFields Farm,PO-CUST-02439,Y,1,GreenFields Farm,Farmers,Luxembourg,DE475204251,REF-02439,Main warehouse,,Y,,,,,76.16,EUR,12.69,N,Y,2020-08-15 05:41:10,2020-Q3,2,Tomatoes,N
INV002440,380,2024-04-19 18:00:45,2024-05-19 18:00:45,N,Luigi's Pizzeria,PO-Anna Müller-02440,Y,7,Luigi's Pizzeria,Pizzarias (B2C),Luxembourg,DE466351337,REF-02440,Main warehouse,,Y,9,Anna Müller,Customers,France,20.12,EUR,3.35,Y,N,2024-05-14 18:00:45,2024-Q2,5,Pizza,Y
INV002441,380,2020-08-12 23:09:51,2020-09-11 23:09:51,N,FreshLink Logistics,PO-Napoli Express-02441,Y,5,FreshLink Logistics,Distributors,France,DE802981845,REF-02441,Main warehouse,,Y,8,Napoli Express,Pizzarias (B2C),France,78.16,EUR,13.03,N,Y,2020-09-09 23:09:51,2020-Q3,2,Canned Tomatoes,N
INV002442,380,2020-10-09 11:16:12,2020-11-08 11:16:12,N,Napoli Express,PO-Anna Müller-02442,Y,8,Napoli Express,Pizzarias (B2C),Luxembourg,DE616076478,REF-02442,Main warehouse,,Y,9,Anna Müller,Customers,France,64.02,EUR,10.67,N,Y,2020-11-05 11:16:12,2020-Q4,4,Pizza,N
INV002443,380,2020-12-09 04:28:02,2021-01-08 04:28:02,N,Farm2Can Ltd.,PO-FreshLink Logistics-02443,Y,4,Farm2Can Ltd.,Food Producers,France,DE170828724,REF-02443,Main warehouse,,Y,5,FreshLink Logistics,Distributors,France,51.9,EUR,8.65,Y,N,2021-01-05 04:28:02,2020-Q4,2,Canned Tomatoes,N
INV002444,380,2021-04-14 13:01:13,2021-05-14 13:01:13,N,TomatoMagic Co.,PO-CUST-02444,Y,3,TomatoMagic Co.,Food Producers,Luxembourg,DE434463233,REF-02444,Main warehouse,,Y,,,,,128.93,EUR,21.49,Y,Y,2021-05-10 13:01:13,2021-Q2,3,Canned Tomatoes,N
INV002445,380,2024-12-31 06:53:29,2025-01-30 06:53:29,N,Farm2Can Ltd.,PO-Napoli Express-02445,Y,4,Farm2Can Ltd.,Food Producers,Luxembourg,DE525899014,REF-02445,Main warehouse,,Y,8,Napoli Express,Pizzarias (B2C),France,68.15,EUR,11.36,N,N,2025-01-25 06:53:29,2024-Q4,2,Canned Tomatoes,N
INV002446,380,2022-09-02 19:37:04,2022-10-02 19:37:04,N,GreenFields Farm,PO-Farm2Can Ltd.-02446,Y,1,GreenFields Farm,Farmers,France,DE359990271,REF-02446,Main warehouse,,Y,4,Farm2Can Ltd.,Food Producers,France,60.96,EUR,10.16,N,N,2022-09-29 19:37:04,2022-Q3,2,Tomatoes,N
INV002447,380,2022-06-27 12:39:10,2022-07-27 12:39:10,N,Anna Müller,PO-CUST-02447,Y,9,Anna Müller,Customers,France,DE624207219,REF-02447,Main warehouse,,Y,,,,,90.89,EUR,15.15,Y,Y,2022-07-24 12:39:10,2022-Q2,2,,N
INV002448,380,2024-07-24 20:20:12,2024-08-23 20:20:12,N,Jean Dupont,PO-CUST-02448,Y,10,Jean Dupont,Customers,Luxembourg,DE5253436510,REF-02448,Main warehouse,,Y,,,,,204.16,EUR,34.03,Y,Y,2024-08-20 20:20:12,2024-Q3,2,,N
INV002449,380,2023-02-21 19:10:35,2023-03-23 19:10:35,N,TomatoMagic Co.,PO-CUST-02449,Y,3,TomatoMagic Co.,Food Producers,France,DE763905273,REF-02449,Main warehouse,,Y,,,,,110.98,EUR,18.5,N,N,2023-03-18 19:10:35,2023-Q1,3,Canned Tomatoes,N
INV002450,380,2021-03-02 04:55:40,2021-04-01 04:55:40,N,GreenFields Farm,PO-CUST-02450,Y,1,GreenFields Farm,Farmers,France,DE387666181,REF-02450,Main warehouse,,Y,,,,,41.86,EUR,6.98,N,Y,2021-03-30 04:55:40,2021-Q1,2,Tomatoes,N
INV002451,380,2023-09-04 00:11:19,2023-10-04 00:11:19,N,GreenFields Farm,PO-Farm2Can Ltd.-02451,Y,1,GreenFields Farm,Farmers,France,DE843158661,REF-02451,Main warehouse,,Y,4,Farm2Can Ltd.,Food Producers,France,13.0,EUR,2.17,N,Y,2023-10-02 00:11:19,2023-Q3,2,Tomatoes,N
INV002452,380,2023-12-14 02:24:45,2024-01-13 02:24:45,N,Luigi's Pizzeria,PO-Jean Dupont-02452,Y,7,Luigi's Pizzeria,Pizzarias (B2C),France,DE855261077,REF-02452,Main warehouse,,Y,10,Jean Dupont,Customers,France,39.11,EUR,6.52,Y,Y,2024-01-12 02:24:45,2023-Q4,5,Pizza,N
INV002453,380,2020-07-24 23:47:48,2020-08-23 23:47:48,N,Anna Müller,PO-CUST-02453,Y,9,Anna Müller,Customers,Luxembourg,DE446945539,REF-02453,Main warehouse,,Y,,,,,105.59,EUR,17.6,N,N,2020-08-21 23:47:48,2020-Q3,2,,N
INV002454,380,2023-05-26 04:19:47,2023-06-25 04:19:47,N,GreenFields Farm,PO-TomatoMagic Co.-02454,Y,1,GreenFields Farm,Farmers,Luxembourg,DE823737231,REF-02454,Main warehouse,,Y,3,TomatoMagic Co.,Food Producers,France,117.16,EUR,19.53,Y,Y,2023-06-21 04:19:47,2023-Q2,2,Tomatoes,N
INV002455,380,2020-09-17 23:31:43,2020-10-17 23:31:43,N,Farm2Can Ltd.,PO-CUST-02455,Y,4,Farm2Can Ltd.,Food Producers,France,DE396380474,REF-02455,Main warehouse,,Y,,,,,117.66,EUR,19.61,Y,N,2020-10-12 23:31:43,2020-Q3,2,Canned Tomatoes,N
INV002456,380,2025-01-25 05:37:54,2025-02-24 05:37:54,N,Luigi's Pizzeria,PO-CUST-02456,Y,7,Luigi's Pizzeria,Pizzarias (B2C),Luxembourg,DE262085887,REF-02456,Main warehouse,,Y,,,,,34.64,EUR,5.77,N,N,2025-02-19 05:37:54,2025-Q1,5,Pizza,Y
INV002457,380,2024-06-17 03:10:48,2024-07-17 03:10:48,N,Farm2Can Ltd.,PO-Napoli Express-02457,Y,4,Farm2Can Ltd.,Food Producers,France,DE940850464,REF-02457,Main warehouse,,Y,8,Napoli Express,Pizzarias (B2C),France,113.47,EUR,18.91,N,N,2024-07-12 03:10:48,2024-Q2,2,Canned Tomatoes,N
INV002458,380,2020-04-18 11:51:36,2020-05-18 11:51:36,N,Sunshine Growers,PO-TomatoMagic Co.-02458,Y,2,Sunshine Growers,Farmers,Luxembourg,DE125678342,REF-02458,Main warehouse,,Y,3,TomatoMagic Co.,Food Producers,Luxembourg,69.61,EUR,11.6,N,Y,2020-05-17 11:51:36,2020-Q2,1,Tomatoes,N
INV002459,380,2022-08-06 11:06:37,2022-09-05 11:06:37,N,Jean Dupont,PO-CUST-02459,Y,10,Jean Dupont,Customers,Luxembourg,DE7819184410,REF-02459,Main warehouse,,Y,,,,,93.53,EUR,15.59,Y,Y,2022-09-03 11:06:37,2022-Q3,2,,N
INV002460,380,2020-09-28 21:53:58,2020-10-28 21:53:58,N,AgroDistrib Europe,PO-Napoli Express-02460,Y,6,AgroDistrib Europe,Distributors,Luxembourg,DE521988476,REF-02460,Main warehouse,,Y,8,Napoli Express,Pizzarias (B2C),Luxembourg,11.52,EUR,1.92,N,N,2020-10-25 21:53:58,2020-Q3,2,Cheese,N
INV002461,380,2024-02-26 00:38:35,2024-03-27 00:38:35,N,Sunshine Growers,PO-Farm2Can Ltd.-02461,Y,2,Sunshine Growers,Farmers,France,DE525663002,REF-02461,Main warehouse,,Y,4,Farm2Can Ltd.,Food Producers,France,100.4,EUR,16.73,N,N,2024-03-26 00:38:35,2024-Q1,1,Tomatoes,N
INV002462,380,2023-09-26 03:23:13,2023-10-26 03:23:13,N,FreshLink Logistics,PO-Napoli Express-02462,Y,5,FreshLink Logistics,Distributors,France,DE425433465,REF-02462,Main warehouse,,Y,8,Napoli Express,Pizzarias (B2C),Luxembourg,89.76,EUR,14.96,N,N,2023-10-21 03:23:13,2023-Q3,2,Canned Tomatoes,N
INV002463,380,2022-05-28 17:35:56,2022-06-27 17:35:56,N,Anna Müller,PO-CUST-02463,Y,9,Anna Müller,Customers,Luxembourg,DE456533359,REF-02463,Main warehouse,,Y,,,,,72.55,EUR,12.09,N,Y,2022-06-27 17:35:56,2022-Q2,2,,N
INV002464,380,2021-10-25 11:20:19,2021-11-24 11:20:19,N,GreenFields Farm,PO-TomatoMagic Co.-02464,Y,1,GreenFields Farm,Farmers,Luxembourg,DE755356611,REF-02464,Main warehouse,,Y,3,TomatoMagic Co.,Food Producers,Luxembourg,137.81,EUR,22.97,Y,N,2021-11-22 11:20:19,2021-Q4,2,Tomatoes,N
INV002465,380,2023-01-21 11:40:52,2023-02-20 11:40:52,N,Farm2Can Ltd.,PO-Napoli Express-02465,Y,4,Farm2Can Ltd.,Food Producers,Luxembourg,DE612578194,REF-02465,Main warehouse,,Y,8,Napoli Express,Pizzarias (B2C),Luxembourg,59.9,EUR,9.98,N,N,2023-02-17 11:40:52,2023-Q1,2,Canned Tomatoes,N
INV002466,380,2020-01-21 17:27:51,2020-02-20 17:27:51,N,FreshLink Logistics,PO-CUST-02466,Y,5,FreshLink Logistics,Distributors,France,DE854309615,REF-02466,Main warehouse,,Y,,,,,56.12,EUR,9.35,Y,Y,2020-02-16 17:27:51,2020-Q1,2,Canned Tomatoes,N
INV002467,380,2024-12-18 01:10:40,2025-01-17 01:10:40,N,Sunshine Growers,PO-TomatoMagic Co.-02467,Y,2,Sunshine Growers,Farmers,France,DE696877882,REF-02467,Main warehouse,,Y,3,TomatoMagic Co.,Food Producers,France,125.15,EUR,20.86,N,N,2025-01-15 01:10:40,2024-Q4,1,Tomatoes,N
INV002468,380,2023-12-15 10:44:19,2024-01-14 10:44:19,N,TomatoMagic Co.,PO-CUST-02468,Y,3,TomatoMagic Co.,Food Producers,Luxembourg,DE289104613,REF-02468,Main warehouse,,Y,,,,,169.68,EUR,28.28,N,N,2024-01-12 10:44:19,2023-Q4,3,Canned Tomatoes,N
INV002469,380,2020-05-21 03:37:18,2020-06-20 03:37:18,N,Napoli Express,PO-Jean Dupont-02469,Y,8,Napoli Express,Pizzarias (B2C),Luxembourg,DE613447628,REF-02469,Main warehouse,,Y,10,Jean Dupont,Customers,Luxembourg,140.95,EUR,23.49,N,Y,2020-06-15 03:37:18,2020-Q2,4,Pizza,N
INV002470,380,2023-12-24 19:44:36,2024-01-23 19:44:36,N,Farm2Can Ltd.,PO-Luigi's Pizzeria-02470,Y,4,Farm2Can Ltd.,Food Producers,Luxembourg,DE113359684,REF-02470,Main warehouse,,Y,7,Luigi's Pizzeria,Pizzarias (B2C),Luxembourg,90.24,EUR,15.04,Y,Y,2024-01-18 19:44:36,2023-Q4,2,Canned Tomatoes,N
INV002471,380,2022-12-19 16:58:34,2023-01-18 16:58:34,N,Farm2Can Ltd.,PO-Napoli Express-02471,Y,4,Farm2Can Ltd.,Food Producers,France,DE465841164,REF-02471,Main warehouse,,Y,8,Napoli Express,Pizzarias (B2C),Luxembourg,102.85,EUR,17.14,Y,N,2023-01-16 16:58:34,2022-Q4,2,Canned Tomatoes,N
INV002472,380,2024-02-11 15:59:38,2024-03-12 15:59:38,N,Napoli Express,PO-Anna Müller-02472,Y,8,Napoli Express,Pizzarias (B2C),Luxembourg,DE246954488,REF-02472,Main warehouse,,Y,9,Anna Müller,Customers,France,23.95,EUR,3.99,Y,N,2024-03-11 15:59:38,2024-Q1,4,Pizza,Y
